ID_Engajamento,ID_Cliente,Data_Engajamento,Tipo_Engajamento,Rede_Social
3935,138558,2024-04-03,compartilhamento,Instagram
3936,131374,2023-09-14,curtida,Facebook
3937,8400,2023-10-08,curtida,Facebook
3938,230575,2022-04-29,curtida,Twitter
3939,243976,2024-05-05,compartilhamento,Twitter
3940,115919,2023-05-12,comentario,Facebook
3941,190943,2021-09-21,comentario,Instagram
3942,276684,2023-12-28,curtida,Facebook
3943,262627,2022-10-22,compartilhamento,Instagram
3944,137020,2024-01-18,curtida,Twitter
3945,206004,2024-06-08,curtida,Instagram
3946,113748,2022-11-06,compartilhamento,Twitter
3947,294330,2023-02-23,compartilhamento,Twitter
3948,162379,2023-06-16,curtida,Twitter
3949,217093,2023-03-22,compartilhamento,Twitter
3950,271974,2022-11-12,comentario,Facebook
3951,30359,2023-01-27,compartilhamento,Instagram
3952,162490,2022-09-24,compartilhamento,Twitter
3953,72737,2024-05-07,curtida,Twitter
3954,257493,2023-12-19,compartilhamento,Instagram
3955,283534,2023-12-27,curtida,Facebook
3956,149040,2023-11-08,curtida,Twitter
3957,168390,2023-09-20,compartilhamento,Facebook
3958,136766,2024-06-14,compartilhamento,Facebook
3959,102602,2024-05-27,comentario,Facebook
3960,233007,2024-06-08,compartilhamento,Twitter
3961,3904,2023-08-16,comentario,Instagram
3962,93318,2023-07-19,comentario,Facebook
3963,244429,2022-11-16,curtida,Instagram
3964,223141,2022-09-13,compartilhamento,Twitter
3965,239037,2024-04-27,curtida,Twitter
3966,291416,2023-09-04,compartilhamento,Facebook
3967,35779,2023-08-25,curtida,Twitter
3968,170124,2024-06-03,comentario,Twitter
3969,296952,2023-10-01,curtida,Facebook
3970,196307,2023-05-31,compartilhamento,Facebook
3971,253076,2023-04-18,compartilhamento,Twitter
3972,52437,2023-04-27,curtida,Instagram
3973,158724,2023-05-16,curtida,Facebook
3974,53071,2024-05-09,curtida,Twitter
3975,263219,2022-02-14,curtida,Instagram
3976,214950,2023-12-02,comentario,Facebook
3977,71823,2024-04-07,comentario,Facebook
3978,28277,2023-08-19,comentario,Twitter
3979,77853,2024-04-13,compartilhamento,Instagram
3980,28659,2021-08-13,comentario,Twitter
3981,276136,2024-04-19,curtida,Twitter
3982,70856,2023-06-26,comentario,Facebook
3983,152078,2023-10-04,comentario,Instagram
3984,284166,2022-04-06,curtida,Facebook
3985,115835,2023-10-14,compartilhamento,Facebook
3986,73223,2023-06-20,compartilhamento,Twitter
3987,91437,2023-09-28,curtida,Instagram
3988,111304,2023-05-05,curtida,Instagram
3989,126551,2022-05-01,comentario,Facebook
3990,77663,2022-01-28,comentario,Facebook
3991,209899,2024-01-26,compartilhamento,Instagram
3992,173152,2023-09-06,compartilhamento,Facebook
3993,166302,2024-01-02,comentario,Facebook
3994,266495,2024-05-11,curtida,Instagram
3995,236669,2024-01-08,comentario,Facebook
3996,97764,2023-11-07,compartilhamento,Instagram
3997,167573,2023-05-08,comentario,Twitter
3998,23665,2024-04-21,curtida,Instagram
3999,24062,2024-05-10,comentario,Facebook
4000,20886,2021-10-07,compartilhamento,Facebook
4001,274878,2023-10-11,curtida,Facebook
4002,74692,2023-03-01,compartilhamento,Instagram
4003,294399,2023-07-08,compartilhamento,Facebook
4004,164079,2023-09-12,compartilhamento,Facebook
4005,256586,2023-10-19,curtida,Instagram
4006,147751,2022-06-27,compartilhamento,Facebook
4007,263596,2024-04-24,compartilhamento,Facebook
4008,69491,2022-08-09,comentario,Facebook
4009,140822,2023-10-25,comentario,Twitter
4010,288989,2024-03-05,comentario,Facebook
4011,166412,2023-06-08,curtida,Twitter
4012,258536,2024-03-31,compartilhamento,Facebook
4013,171647,2023-03-03,compartilhamento,Instagram
4014,56989,2023-07-23,compartilhamento,Instagram
4015,276787,2024-03-04,comentario,Instagram
4016,68472,2024-05-25,comentario,Twitter
4017,205097,2024-06-12,compartilhamento,Twitter
4018,119143,2024-02-15,curtida,Facebook
4019,104707,2023-10-16,compartilhamento,Twitter
4020,168818,2023-12-03,comentario,Facebook
4021,72625,2024-04-13,compartilhamento,Facebook
4022,179009,2022-12-13,compartilhamento,Instagram
4023,206542,2024-01-07,compartilhamento,Instagram
4024,58682,2023-09-07,compartilhamento,Facebook
4025,231366,2023-11-15,comentario,Instagram
4026,79664,2023-10-28,compartilhamento,Instagram
4027,6317,2024-05-22,curtida,Twitter
4028,32824,2022-11-21,compartilhamento,Twitter
4029,291814,2024-01-07,curtida,Twitter
4030,43469,2024-03-19,curtida,Instagram
4031,245511,2024-05-27,curtida,Instagram
4032,190931,2023-06-03,curtida,Twitter
4033,22271,2023-05-30,curtida,Twitter
4034,181503,2023-07-10,comentario,Facebook
4035,150101,2023-10-26,comentario,Twitter
4036,169439,2024-03-09,comentario,Twitter
4037,148963,2022-12-30,curtida,Instagram
4038,136410,2024-03-29,curtida,Facebook
4039,115844,2023-05-29,compartilhamento,Facebook
4040,26515,2023-03-07,curtida,Twitter
4041,166934,2024-04-10,comentario,Twitter
4042,155215,2023-07-31,comentario,Facebook
4043,12428,2022-12-15,curtida,Instagram
4044,234142,2024-04-05,comentario,Facebook
4045,235149,2022-11-26,comentario,Twitter
4046,54318,2022-11-03,comentario,Facebook
4047,81542,2023-12-03,curtida,Twitter
4048,60278,2023-06-09,comentario,Twitter
4049,243003,2023-10-13,compartilhamento,Facebook
4050,254043,2022-04-10,curtida,Facebook
4051,20428,2022-03-01,comentario,Facebook
4052,285588,2024-04-30,compartilhamento,Twitter
4053,216008,2023-10-28,compartilhamento,Instagram
4054,246477,2024-04-23,compartilhamento,Instagram
4055,220374,2023-05-25,curtida,Instagram
4056,22617,2023-12-16,curtida,Twitter
4057,15601,2022-04-25,curtida,Facebook
4058,191540,2023-08-15,curtida,Twitter
4059,119888,2024-05-22,compartilhamento,Facebook
4060,298418,2023-12-04,compartilhamento,Twitter
4061,243695,2022-10-15,comentario,Instagram
4062,182143,2024-05-23,compartilhamento,Instagram
4063,175284,2024-04-14,curtida,Twitter
4064,298266,2022-08-21,comentario,Twitter
4065,53744,2024-01-10,compartilhamento,Instagram
4066,291675,2024-05-09,comentario,Twitter
4067,13944,2024-06-08,compartilhamento,Facebook
4068,149229,2024-01-24,compartilhamento,Instagram
4069,294450,2023-09-14,compartilhamento,Twitter
4070,199906,2022-10-21,curtida,Facebook
4071,255637,2023-08-31,compartilhamento,Instagram
4072,22367,2023-04-06,curtida,Twitter
4073,187683,2024-06-11,compartilhamento,Facebook
4074,155098,2024-03-12,curtida,Facebook
4075,93862,2023-11-03,comentario,Instagram
4076,142454,2024-01-14,compartilhamento,Facebook
4077,12019,2023-12-21,curtida,Twitter
4078,162276,2024-06-11,compartilhamento,Twitter
4079,47775,2022-09-10,comentario,Instagram
4080,89031,2024-05-12,comentario,Twitter
4081,131731,2024-01-09,comentario,Instagram
4082,219457,2024-05-04,curtida,Facebook
4083,171579,2022-10-27,compartilhamento,Facebook
4084,152553,2024-03-21,curtida,Instagram
4085,68350,2023-05-06,curtida,Instagram
4086,234356,2023-12-01,compartilhamento,Twitter
4087,242999,2024-02-27,curtida,Instagram
4088,210320,2023-10-17,curtida,Instagram
4089,76074,2024-05-07,compartilhamento,Twitter
4090,199825,2023-12-27,curtida,Twitter
4091,68942,2023-12-29,comentario,Instagram
4092,87489,2023-12-30,curtida,Instagram
4093,299650,2023-11-13,compartilhamento,Instagram
4094,86418,2024-02-21,curtida,Twitter
4095,142866,2023-10-25,compartilhamento,Instagram
4096,56727,2023-09-23,comentario,Facebook
4097,135770,2024-03-22,curtida,Instagram
4098,286641,2022-09-24,compartilhamento,Twitter
4099,280024,2022-03-26,curtida,Facebook
4100,54709,2022-06-12,compartilhamento,Twitter
4101,250935,2024-06-04,compartilhamento,Instagram
4102,208145,2024-03-23,comentario,Twitter
4103,282183,2024-05-09,comentario,Facebook
4104,237051,2022-08-26,comentario,Facebook
4105,163297,2024-05-22,compartilhamento,Facebook
4106,254692,2024-05-29,comentario,Instagram
4107,15690,2024-01-18,comentario,Facebook
4108,214694,2022-12-12,curtida,Facebook
4109,187298,2024-05-14,compartilhamento,Twitter
4110,241067,2024-04-03,curtida,Twitter
4111,107942,2022-02-13,comentario,Twitter
4112,65406,2023-08-15,compartilhamento,Facebook
4113,121619,2023-11-23,curtida,Twitter
4114,118772,2022-07-30,compartilhamento,Facebook
4115,138173,2023-06-13,compartilhamento,Facebook
4116,68320,2023-09-23,compartilhamento,Twitter
4117,154441,2023-01-10,curtida,Instagram
4118,293578,2022-10-11,curtida,Instagram
4119,138536,2023-03-17,curtida,Facebook
4120,148906,2022-03-07,comentario,Instagram
4121,236219,2023-11-07,compartilhamento,Facebook
4122,202834,2023-09-22,curtida,Twitter
4123,170899,2023-04-30,curtida,Instagram
4124,48918,2022-03-27,comentario,Instagram
4125,230320,2022-10-07,compartilhamento,Instagram
4126,2719,2022-04-17,compartilhamento,Facebook
4127,288737,2023-05-29,curtida,Facebook
4128,233316,2024-03-16,comentario,Facebook
4129,293004,2024-03-11,curtida,Facebook
4130,226352,2024-03-13,curtida,Instagram
4131,286281,2023-08-30,curtida,Twitter
4132,50744,2021-12-23,compartilhamento,Facebook
4133,299884,2023-12-24,compartilhamento,Twitter
4134,104772,2022-11-17,compartilhamento,Facebook
4135,132588,2024-05-10,comentario,Instagram
4136,53489,2024-01-10,comentario,Facebook
4137,201774,2024-06-12,comentario,Twitter
4138,109239,2023-08-25,compartilhamento,Facebook
4139,222972,2023-07-07,comentario,Instagram
4140,233125,2023-07-21,compartilhamento,Facebook
4141,189285,2024-02-14,comentario,Facebook
4142,223042,2024-05-31,compartilhamento,Instagram
4143,178686,2023-07-13,comentario,Facebook
4144,125916,2023-11-18,curtida,Facebook
4145,150240,2023-12-07,compartilhamento,Instagram
4146,281502,2024-06-07,curtida,Twitter
4147,116208,2021-09-02,comentario,Facebook
4148,294156,2023-02-02,curtida,Facebook
4149,114322,2023-10-30,comentario,Twitter
4150,29820,2024-03-25,comentario,Instagram
4151,86194,2023-11-10,compartilhamento,Twitter
4152,275630,2024-02-29,curtida,Twitter
4153,258341,2023-10-14,comentario,Instagram
4154,177684,2023-11-10,compartilhamento,Facebook
4155,295731,2024-02-04,curtida,Twitter
4156,15313,2023-09-09,compartilhamento,Twitter
4157,9852,2024-05-12,comentario,Instagram
4158,17643,2023-08-06,curtida,Facebook
4159,63463,2024-02-28,compartilhamento,Facebook
4160,113857,2023-11-26,curtida,Facebook
4161,37245,2024-04-01,compartilhamento,Instagram
4162,162551,2023-10-16,comentario,Instagram
4163,129840,2023-07-12,comentario,Instagram
4164,239435,2023-09-04,comentario,Twitter
4165,220214,2023-01-20,compartilhamento,Facebook
4166,268841,2024-04-07,curtida,Facebook
4167,126614,2023-08-12,comentario,Instagram
4168,9633,2024-01-08,compartilhamento,Facebook
4169,159940,2022-12-15,comentario,Instagram
4170,44650,2023-03-21,curtida,Facebook
4171,102218,2022-09-28,compartilhamento,Instagram
4172,3013,2024-05-07,compartilhamento,Twitter
4173,284500,2024-01-27,comentario,Facebook
4174,263199,2024-05-19,comentario,Facebook
4175,59543,2022-10-27,compartilhamento,Facebook
4176,32421,2024-02-27,comentario,Twitter
4177,109422,2023-11-26,comentario,Instagram
4178,52523,2023-05-26,curtida,Facebook
4179,74941,2024-05-25,comentario,Twitter
4180,299516,2023-12-04,curtida,Twitter
4181,236591,2023-08-07,curtida,Facebook
4182,40230,2022-06-25,compartilhamento,Facebook
4183,51014,2024-05-02,comentario,Twitter
4184,264712,2023-08-26,compartilhamento,Facebook
4185,177041,2024-04-17,curtida,Instagram
4186,83705,2023-10-08,comentario,Instagram
4187,183131,2021-12-06,comentario,Facebook
4188,154977,2023-06-15,curtida,Twitter
4189,98245,2024-05-10,curtida,Instagram
4190,262608,2024-05-27,curtida,Instagram
4191,254293,2024-03-12,curtida,Facebook
4192,122402,2023-11-09,comentario,Instagram
4193,26121,2024-05-12,comentario,Instagram
4194,261294,2022-06-14,comentario,Facebook
4195,114761,2023-08-11,compartilhamento,Facebook
4196,156810,2024-06-07,compartilhamento,Instagram
4197,213259,2024-05-31,comentario,Facebook
4198,195587,2024-06-14,comentario,Facebook
4199,290625,2023-09-23,comentario,Twitter
4200,63359,2024-04-07,curtida,Facebook
4201,86025,2021-12-27,compartilhamento,Facebook
4202,156097,2023-12-28,curtida,Twitter
4203,66649,2022-01-04,compartilhamento,Instagram
4204,76716,2023-11-17,compartilhamento,Facebook
4205,211737,2023-07-14,comentario,Facebook
4206,203012,2023-10-23,curtida,Twitter
4207,218659,2023-11-24,comentario,Instagram
4208,86048,2024-06-14,comentario,Twitter
4209,83920,2024-03-01,comentario,Instagram
4210,270767,2024-01-18,curtida,Instagram
4211,91832,2022-12-05,compartilhamento,Twitter
4212,155354,2024-02-23,compartilhamento,Twitter
4213,117096,2022-04-17,curtida,Instagram
4214,144170,2022-11-25,comentario,Facebook
4215,187029,2023-06-22,curtida,Facebook
4216,173221,2024-06-06,compartilhamento,Facebook
4217,15538,2024-01-28,compartilhamento,Twitter
4218,242378,2023-05-29,curtida,Twitter
4219,211760,2024-04-11,curtida,Instagram
4220,165870,2024-06-07,comentario,Facebook
4221,160499,2024-02-13,curtida,Facebook
4222,78097,2024-06-11,curtida,Instagram
4223,22249,2023-06-29,curtida,Twitter
4224,203578,2023-11-05,compartilhamento,Instagram
4225,89461,2024-05-12,curtida,Twitter
4226,119277,2022-03-31,comentario,Twitter
4227,91236,2023-07-15,comentario,Facebook
4228,81325,2023-02-28,curtida,Twitter
4229,157289,2023-02-20,compartilhamento,Instagram
4230,250694,2024-03-26,comentario,Twitter
4231,218072,2023-04-17,compartilhamento,Instagram
4232,253893,2023-08-10,compartilhamento,Facebook
4233,193977,2023-01-26,curtida,Facebook
4234,245700,2023-02-03,compartilhamento,Facebook
4235,228065,2023-09-07,comentario,Twitter
4236,182507,2024-06-16,curtida,Twitter
4237,299377,2023-05-20,compartilhamento,Facebook
4238,27862,2023-09-21,curtida,Instagram
4239,298366,2023-10-01,curtida,Twitter
4240,38997,2023-11-07,compartilhamento,Instagram
4241,75061,2024-01-13,compartilhamento,Facebook
4242,284352,2024-01-24,curtida,Twitter
4243,177012,2023-09-22,curtida,Facebook
4244,211276,2024-03-16,comentario,Instagram
4245,72633,2024-02-11,compartilhamento,Twitter
4246,161897,2022-12-25,curtida,Twitter
4247,29549,2024-06-01,compartilhamento,Instagram
4248,20533,2023-09-30,curtida,Facebook
4249,127857,2021-12-07,comentario,Facebook
4250,32676,2023-06-29,comentario,Instagram
4251,290434,2023-09-08,curtida,Twitter
4252,23258,2023-04-20,curtida,Facebook
4253,247484,2022-03-17,curtida,Facebook
4254,80470,2023-08-20,compartilhamento,Instagram
4255,264649,2024-03-28,comentario,Facebook
4256,53095,2024-05-11,comentario,Facebook
4257,7731,2023-11-14,comentario,Instagram
4258,280985,2024-02-22,comentario,Instagram
4259,14891,2023-10-18,comentario,Facebook
4260,205334,2023-12-31,comentario,Twitter
4261,62704,2023-10-18,compartilhamento,Instagram
4262,30483,2023-04-11,comentario,Facebook
4263,169073,2022-10-06,curtida,Facebook
4264,11596,2023-10-13,comentario,Twitter
4265,26665,2023-12-14,compartilhamento,Facebook
4266,294721,2024-06-16,compartilhamento,Instagram
4267,183318,2024-02-16,compartilhamento,Instagram
4268,216986,2024-05-08,comentario,Twitter
4269,69287,2023-01-17,curtida,Twitter
4270,204908,2023-04-23,compartilhamento,Facebook
4271,162478,2023-03-16,comentario,Facebook
4272,67672,2024-05-14,curtida,Instagram
4273,37013,2022-07-04,comentario,Instagram
4274,18298,2024-05-18,curtida,Facebook
4275,235287,2022-01-04,comentario,Instagram
4276,139912,2024-03-28,curtida,Instagram
4277,225483,2024-03-23,comentario,Instagram
4278,205582,2023-08-30,comentario,Facebook
4279,125852,2024-01-09,comentario,Instagram
4280,125326,2024-06-09,comentario,Twitter
4281,279863,2024-02-14,comentario,Facebook
4282,131367,2024-01-07,curtida,Instagram
4283,10414,2024-06-06,curtida,Instagram
4284,67671,2022-10-15,comentario,Instagram
4285,207144,2024-04-20,curtida,Facebook
4286,294450,2023-08-22,comentario,Instagram
4287,95297,2023-08-05,curtida,Instagram
4288,231410,2024-06-03,compartilhamento,Instagram
4289,190968,2023-07-09,compartilhamento,Instagram
4290,49543,2023-09-11,compartilhamento,Facebook
4291,11311,2023-04-07,compartilhamento,Facebook
4292,293408,2024-05-15,compartilhamento,Facebook
4293,286532,2021-10-15,compartilhamento,Twitter
4294,181535,2023-01-21,compartilhamento,Twitter
4295,277770,2024-01-01,compartilhamento,Twitter
4296,223162,2024-05-01,comentario,Facebook
4297,131192,2024-03-10,compartilhamento,Twitter
4298,195896,2023-10-25,compartilhamento,Instagram
4299,243823,2023-03-24,curtida,Facebook
4300,286057,2024-06-09,curtida,Twitter
4301,279841,2024-03-30,compartilhamento,Twitter
4302,19572,2023-12-26,curtida,Instagram
4303,198988,2024-04-23,compartilhamento,Facebook
4304,6493,2022-10-25,comentario,Twitter
4305,291552,2024-05-10,curtida,Facebook
4306,10324,2023-09-05,comentario,Twitter
4307,33933,2023-08-11,compartilhamento,Facebook
4308,38358,2023-11-13,curtida,Twitter
4309,164789,2022-09-09,comentario,Twitter
4310,220246,2023-10-28,compartilhamento,Twitter
4311,206425,2023-12-03,compartilhamento,Twitter
4312,39252,2023-10-14,compartilhamento,Facebook
4313,111244,2024-01-18,comentario,Instagram
4314,167664,2023-10-29,comentario,Instagram
4315,6638,2024-06-14,comentario,Twitter
4316,5702,2022-03-19,comentario,Facebook
4317,17770,2023-12-04,compartilhamento,Twitter
4318,254008,2024-01-18,curtida,Twitter
4319,158116,2023-06-09,curtida,Facebook
4320,157723,2022-08-18,comentario,Instagram
4321,39299,2024-05-30,comentario,Twitter
4322,280402,2024-03-31,curtida,Twitter
4323,282388,2023-09-15,curtida,Twitter
4324,284033,2024-02-14,curtida,Instagram
4325,8991,2023-07-23,comentario,Twitter
4326,88701,2024-03-29,curtida,Instagram
4327,125153,2023-04-17,curtida,Instagram
4328,141108,2024-04-26,comentario,Twitter
4329,111528,2022-09-24,compartilhamento,Twitter
4330,9990,2023-09-20,compartilhamento,Instagram
4331,136457,2024-04-27,comentario,Twitter
4332,86017,2023-10-21,compartilhamento,Twitter
4333,234573,2024-03-12,curtida,Instagram
4334,64813,2023-05-01,comentario,Facebook
4335,37521,2022-03-14,comentario,Facebook
4336,76284,2024-03-20,curtida,Instagram
4337,13903,2024-05-03,comentario,Facebook
4338,13711,2023-07-03,compartilhamento,Instagram
4339,77780,2023-10-06,comentario,Instagram
4340,141871,2022-05-05,curtida,Twitter
4341,604,2024-03-21,compartilhamento,Twitter
4342,46473,2023-05-16,compartilhamento,Instagram
4343,33042,2023-02-19,curtida,Instagram
4344,238059,2022-03-29,curtida,Twitter
4345,298533,2024-06-06,comentario,Twitter
4346,183458,2021-11-08,compartilhamento,Twitter
4347,74372,2023-06-04,comentario,Instagram
4348,124401,2023-02-08,compartilhamento,Instagram
4349,195799,2024-01-26,comentario,Facebook
4350,77831,2024-01-03,compartilhamento,Instagram
4351,149873,2023-08-16,compartilhamento,Facebook
4352,252111,2023-10-31,curtida,Instagram
4353,282465,2023-03-26,curtida,Instagram
4354,13592,2024-06-10,compartilhamento,Facebook
4355,252639,2023-05-24,comentario,Twitter
4356,50683,2021-07-05,curtida,Facebook
4357,154218,2024-05-12,curtida,Facebook
4358,38625,2023-10-23,curtida,Facebook
4359,79047,2022-09-13,compartilhamento,Twitter
4360,217940,2024-05-10,compartilhamento,Facebook
4361,61023,2024-03-28,comentario,Facebook
4362,71924,2023-09-24,curtida,Facebook
4363,186999,2022-05-10,comentario,Instagram
4364,267708,2022-03-09,compartilhamento,Twitter
4365,271565,2024-04-19,curtida,Instagram
4366,39471,2023-08-05,curtida,Instagram
4367,257415,2024-01-08,compartilhamento,Instagram
4368,15624,2024-06-08,comentario,Instagram
4369,210010,2022-09-24,curtida,Facebook
4370,75684,2024-02-02,compartilhamento,Instagram
4371,162911,2022-10-19,compartilhamento,Instagram
4372,12510,2024-05-01,compartilhamento,Instagram
4373,115493,2023-05-25,curtida,Facebook
4374,50466,2023-01-07,curtida,Instagram
4375,31987,2024-03-08,curtida,Instagram
4376,277044,2023-10-01,compartilhamento,Facebook
4377,224335,2024-01-13,curtida,Twitter
4378,106815,2022-01-01,comentario,Instagram
4379,237354,2024-05-23,compartilhamento,Facebook
4380,23633,2023-07-24,comentario,Twitter
4381,138790,2024-05-03,comentario,Facebook
4382,197904,2023-11-24,compartilhamento,Twitter
4383,94157,2023-10-31,curtida,Facebook
4384,232933,2022-01-17,compartilhamento,Facebook
4385,200822,2024-06-06,compartilhamento,Instagram
4386,119964,2024-04-20,comentario,Instagram
4387,199959,2023-10-02,curtida,Instagram
4388,133079,2024-06-12,curtida,Twitter
4389,220837,2023-03-09,compartilhamento,Instagram
4390,14804,2023-11-16,curtida,Facebook
4391,205670,2024-03-05,comentario,Facebook
4392,259848,2024-02-06,curtida,Facebook
4393,84674,2024-02-06,comentario,Twitter
4394,58849,2023-12-22,comentario,Facebook
4395,256006,2023-10-02,comentario,Facebook
4396,235234,2024-03-16,curtida,Twitter
4397,154623,2024-06-15,compartilhamento,Twitter
4398,229463,2024-01-01,curtida,Facebook
4399,85406,2024-01-16,compartilhamento,Instagram
4400,155347,2024-04-10,compartilhamento,Instagram
4401,31851,2024-06-10,curtida,Instagram
4402,226804,2024-04-12,compartilhamento,Facebook
4403,11805,2023-06-03,comentario,Facebook
4404,108271,2023-07-10,compartilhamento,Instagram
4405,110737,2024-06-08,comentario,Facebook
4406,281726,2024-05-09,comentario,Facebook
4407,138548,2024-05-28,curtida,Instagram
4408,24062,2024-06-05,comentario,Facebook
4409,260646,2023-06-16,compartilhamento,Instagram
4410,207268,2023-06-09,curtida,Facebook
4411,53970,2023-09-30,comentario,Instagram
4412,220470,2021-12-22,comentario,Facebook
4413,37837,2024-05-19,curtida,Instagram
4414,131925,2023-04-07,compartilhamento,Facebook
4415,48095,2024-06-10,curtida,Facebook
4416,28664,2024-06-14,comentario,Instagram
4417,286334,2024-01-18,comentario,Twitter
4418,49042,2024-02-23,comentario,Twitter
4419,187372,2023-03-29,comentario,Facebook
4420,58262,2023-03-21,curtida,Instagram
4421,255132,2023-04-05,curtida,Facebook
4422,80878,2023-08-08,curtida,Facebook
4423,268542,2023-10-02,curtida,Facebook
4424,29986,2023-07-06,curtida,Twitter
4425,9176,2022-08-02,curtida,Twitter
4426,52102,2024-05-08,comentario,Facebook
4427,16812,2024-04-18,compartilhamento,Twitter
4428,198534,2022-08-10,curtida,Instagram
4429,34051,2023-05-31,compartilhamento,Twitter
4430,257565,2024-04-06,comentario,Instagram
4431,236454,2022-12-05,curtida,Facebook
4432,34389,2023-06-09,comentario,Facebook
4433,291816,2023-08-11,curtida,Facebook
4434,174140,2022-03-21,curtida,Twitter
4435,6262,2023-12-08,comentario,Facebook
4436,127229,2024-01-22,compartilhamento,Facebook
4437,196423,2023-10-01,comentario,Facebook
4438,62528,2023-06-21,compartilhamento,Instagram
4439,113364,2024-03-29,comentario,Facebook
4440,36277,2023-01-09,curtida,Twitter
4441,27019,2024-02-03,compartilhamento,Facebook
4442,166195,2024-02-17,compartilhamento,Instagram
4443,59917,2022-05-10,comentario,Instagram
4444,90358,2023-03-11,curtida,Instagram
4445,91075,2024-06-13,curtida,Facebook
4446,123350,2024-06-13,curtida,Instagram
4447,49465,2023-09-28,comentario,Instagram
4448,120801,2023-10-07,curtida,Twitter
4449,171591,2024-02-12,comentario,Twitter
4450,17068,2024-03-01,curtida,Twitter
4451,117606,2023-11-06,compartilhamento,Instagram
4452,101301,2023-09-25,comentario,Instagram
4453,80374,2023-09-08,compartilhamento,Facebook
4454,58240,2023-01-03,comentario,Instagram
4455,177532,2022-07-13,curtida,Instagram
4456,83221,2024-03-31,comentario,Twitter
4457,203474,2022-06-03,curtida,Instagram
4458,186286,2024-06-05,comentario,Instagram
4459,69939,2023-02-09,curtida,Facebook
4460,207118,2023-07-30,compartilhamento,Instagram
4461,160178,2024-04-26,comentario,Instagram
4462,103873,2024-01-29,comentario,Facebook
4463,298364,2023-08-01,curtida,Facebook
4464,58324,2022-08-08,compartilhamento,Facebook
4465,96990,2023-09-07,compartilhamento,Instagram
4466,5287,2024-05-29,comentario,Twitter
4467,248080,2022-08-04,curtida,Twitter
4468,192336,2021-12-20,curtida,Facebook
4469,123884,2023-07-26,comentario,Twitter
4470,16104,2024-02-05,curtida,Twitter
4471,114042,2023-12-12,curtida,Facebook
4472,84061,2023-07-09,curtida,Facebook
4473,74699,2023-06-13,curtida,Twitter
4474,114817,2024-02-05,compartilhamento,Facebook
4475,188483,2024-05-17,comentario,Instagram
4476,244052,2023-08-24,comentario,Twitter
4477,24656,2024-03-03,curtida,Instagram
4478,262202,2023-08-08,curtida,Twitter
4479,53518,2024-06-02,curtida,Instagram
4480,125049,2024-03-06,comentario,Instagram
4481,33857,2024-03-06,compartilhamento,Twitter
4482,212099,2024-03-10,compartilhamento,Instagram
4483,102135,2023-02-07,curtida,Twitter
4484,259663,2023-10-24,comentario,Twitter
4485,15799,2024-05-19,comentario,Instagram
4486,255954,2023-11-30,compartilhamento,Facebook
4487,26260,2023-11-27,curtida,Facebook
4488,55208,2022-04-06,curtida,Facebook
4489,86943,2022-12-19,comentario,Instagram
4490,288950,2023-10-20,curtida,Instagram
4491,285539,2023-01-04,compartilhamento,Twitter
4492,182502,2023-11-19,curtida,Twitter
4493,120458,2023-09-04,comentario,Twitter
4494,28020,2022-09-01,curtida,Facebook
4495,222374,2024-05-15,curtida,Instagram
4496,234948,2023-12-31,compartilhamento,Twitter
4497,187241,2023-02-02,comentario,Facebook
4498,141506,2023-10-02,compartilhamento,Facebook
4499,272481,2024-06-10,curtida,Facebook
4500,129191,2023-01-13,curtida,Twitter
4501,233144,2024-05-11,compartilhamento,Instagram
4502,97453,2024-02-08,comentario,Instagram
4503,137419,2023-04-28,comentario,Instagram
4504,17796,2023-04-24,compartilhamento,Instagram
4505,193082,2024-05-30,compartilhamento,Twitter
4506,182347,2024-03-08,compartilhamento,Facebook
4507,201226,2024-03-21,comentario,Instagram
4508,261652,2022-02-12,curtida,Facebook
4509,148207,2023-05-04,compartilhamento,Instagram
4510,43953,2024-01-23,curtida,Twitter
4511,262552,2023-12-09,comentario,Instagram
4512,237310,2024-03-13,curtida,Instagram
4513,172791,2023-08-26,comentario,Facebook
4514,153937,2023-08-13,curtida,Instagram
4515,61150,2024-04-23,curtida,Instagram
4516,120551,2023-05-24,curtida,Twitter
4517,172224,2023-12-05,compartilhamento,Twitter
4518,207773,2023-03-16,curtida,Instagram
4519,29592,2024-02-05,comentario,Facebook
4520,72801,2023-01-27,compartilhamento,Facebook
4521,84337,2022-12-15,curtida,Instagram
4522,283501,2022-01-29,comentario,Twitter
4523,56380,2024-05-14,comentario,Twitter
4524,14328,2024-02-08,curtida,Facebook
4525,268744,2022-12-26,comentario,Twitter
4526,162821,2024-01-14,compartilhamento,Instagram
4527,277712,2024-06-01,comentario,Twitter
4528,237741,2023-04-12,comentario,Twitter
4529,259468,2023-05-30,curtida,Facebook
4530,211159,2023-10-13,comentario,Instagram
4531,58700,2022-10-01,comentario,Instagram
4532,80086,2024-01-30,compartilhamento,Twitter
4533,219998,2023-11-05,compartilhamento,Facebook
4534,25333,2022-07-30,comentario,Facebook
4535,205359,2024-01-14,curtida,Twitter
4536,294414,2023-06-22,compartilhamento,Facebook
4537,154600,2022-09-14,curtida,Twitter
4538,37748,2024-04-15,curtida,Twitter
4539,132514,2023-02-17,comentario,Facebook
4540,153942,2022-04-05,comentario,Twitter
4541,85026,2023-07-28,compartilhamento,Twitter
